"Type","OldFullName","NewFullName","NewFullNameLen","WithinLimit"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,781 Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,781 Transcript.pdf","209","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,781.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,781.mp4","198","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,403,993 Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,403,993 Transcript.pdf","209","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,403,993.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,403,993.mp4","198","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,404,002 Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,404,002 Transcript.pdf","209","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,404,002.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,404,002.mp4","198","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus","186","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method","183","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Exercise.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Exercise.pdf","199","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Lecture Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Lecture Transcript.pdf","209","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Lecture.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Lecture.mp4","198","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Sample Answer.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 1 — Apparatus\Sample Answer.pdf","204","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Exercise.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Exercise.pdf","196","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Lecture Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Lecture Transcript.pdf","206","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Lecture.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Lecture.mp4","195","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Sample Answer.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises\Claim Drafting Exercise 2 — Method\Sample Answer.pdf","201","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Prime Answers\Prime Answers.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Prime Answers\Prime Answers.pdf","132","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\Exercises","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\Exercises","122","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\Homework Assignments","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\Homework Assignments","133","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\Introduction to PLI's Patent Office Exam Course","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\Introduction to PLI's Patent Office Exam Course","160","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 100 — Secrecy, Access, National Security, and Foreign Filing","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 100 — Secrecy, Access, National Security, and Foreign Filing","190","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1000 — Matters Decided by Various Patent and Trademark Office Officials","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1000 — Matters Decided by Various Patent and Trademark Office Officials","201","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1100 — Statutory Invention Registration (SIR) [Pre-AIA]; Pre-Grant Publication and Third-Party Preissuance Submissions","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1100 — Statutory Invention Registration (SIR) [Pre-AIA]; Pre-Grant Publication and Third-Party Preissuance Submissions","239","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1200 — Appeal","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1200 — Appeal","143","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1300 — Allowance and Issue","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1300 — Allowance and Issue","156","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1400 — Correction of Patents","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1400 — Correction of Patents","158","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1500 — Design Patents","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1500 — Design Patents","151","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1600 — Plant Patents","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1600 — Plant Patents","150","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1700 — Miscellaneous","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1700 — Miscellaneous","150","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1800 — PCT","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1800 — PCT","140","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1900 — Protests and Third-Party Submissions","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 1900 — Protests and Third-Party Submissions","173","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 200 — Types, Cross-Noting, and Status of Application","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 200 — Types, Cross-Noting, and Status of Application","182","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2000 — Duty of Disclosure","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2000 — Duty of Disclosure","155","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2100 — Patentability","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2100 — Patentability","150","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2200 — Citation of Prior Art and Reexamination of Patents","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2200 — Citation of Prior Art and Reexamination of Patents","187","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2300 — Interferences [Pre-AIA Filings and Qualifying Post-AIA Filings Only!]","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2300 — Interferences [Pre-AIA Filings and Qualifying Post-AIA Filings Only!]","206","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2400 — Biotechnology","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2400 — Biotechnology","150","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2500 — Maintenance Fees","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2500 — Maintenance Fees","153","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2600 — Optional Inter Partes Reexamination","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2600 — Optional Inter Partes Reexamination","172","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2700 — Patent Terms and Extensions","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2700 — Patent Terms and Extensions","164","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2800 — Supplemental Examination","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2800 — Supplemental Examination","161","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2900 — International Design Applications","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 2900 — International Design Applications","170","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 300 — Ownership and Assignment","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 300 — Ownership and Assignment","160","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 400 & M.P.E.P. Patent Office Rules Part 11","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 400 & M.P.E.P. Patent Office Rules Part 11","172","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 500 — Receipt and Handling of Mail and Papers","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide\M.P.E.P. Chapter 500 — Receipt and Handling of Mail and Papers","175","True"
